exclamai,18.99
exclamaient,18.99
exclamais,18.99
exclamait,18.99
exclamant,18.99
exclamatif,0.14
exclamation,11.76
exclamations,11.76
exclamative,0.14
exclame,18.99
exclament,18.99
exclamer,18.99
exclameraient,18.99
exclamerait,18.99
exclamâmes,18.99
exclamèrent,18.99
exclamé,18.99
exclamée,18.99
exclu,3.51
excluaient,16.22
excluais,16.22
excluait,16.22
excluant,16.22
exclue,3.51
excluent,16.22
exclues,3.51
excluez,16.22
excluions,16.22
excluons,16.22
exclura,16.22
exclurais,16.22
exclure,16.22
exclus,3.51
exclusif,7.43
exclusifs,7.43
exclusion,3.92
exclusions,3.92
exclusive,7.43
exclusivement,10.34
exclusives,7.43
exclusivité,2.16
exclusivités,2.16
exclut,16.22
exclût,16.22
excommuniaient,1.82
excommuniait,1.82
excommuniant,1.82
excommunication,1.28
excommunications,1.28
excommunie,1.82
excommunient,1.82
excommunier,1.82
excommuniez,1.82
excommunié,1.82
excommuniée,1.82
excommuniés,1.82
excoriée,0.14
excoriées,0.14
excroissance,1.55
excroissances,1.55
excrément,3.99
excrémentiel,0.14
excrémentielle,0.14
excréments,3.99
excréter,0.07
excrétera,0.07
excrétion,0.14
excrétions,0.14
excrété,0.07
excursion,4.59
excursionnaient,0.20
excursionnant,0.20
excursionner,0.20
excursionniste,0.14
excursionnistes,0.14
excursions,4.59
excusa,61.82
excusable,1.62
excusables,1.62
excusai,61.82
excusaient,61.82
excusais,61.82
excusait,61.82
excusant,61.82
excuse,23.51
excusent,61.82
excuser,61.82
excusera,61.82
excuserai,61.82
excuserais,61.82
excuserait,61.82
excuseras,61.82
excuserez,61.82
excuseriez,61.82
excuserons,61.82
excuseront,61.82
excuses,23.51
excusez,61.82
excusiez,61.82
excusions,61.82
excusons,61.82
excusâmes,61.82
excusât,61.82
excusèrent,61.82
excusé,61.82
excusée,61.82
excusées,61.82
excusés,61.82
excède,9.80
excèdent,9.80
excès,22.23
excédaient,9.80
excédais,9.80
excédait,9.80
excédant,0.14
excédent,0.74
excédentaire,0.20
excédentaires,0.20
excédents,0.74
excéder,9.80
excédera,9.80
excédât,9.80
excédé,9.80
excédée,9.80
excédées,9.80
excédés,9.80
exeat,0.27
exemplaire,9.12
exemplairement,0.07
exemplaires,9.12
exemplarité,0.00
exemple,126.62
exemples,126.62
exemplifier,0.00
exempt,1.96
exempte,1.96
exempter,0.54
exemptes,1.96
exemptiez,0.54
exemption,0.68
exemptions,0.68
exempts,1.96
exempté,0.54
exemptée,0.54
exemptés,0.54
exequatur,0.07
exerce,44.26
exercent,44.26
exercer,44.26
exercera,44.26
exercerai,44.26
exerceraient,44.26
exercerais,44.26
exercerait,44.26
exercerez,44.26
exercerons,44.26
exerceront,44.26
exerces,44.26
exercez,44.26
exercice,27.36
exercices,27.36
exerciez,44.26
exercèrent,44.26
exercé,44.26
exercée,44.26
exercées,44.26
exercés,44.26
exergue,0.68
exerça,44.26
exerçai,44.26
exerçaient,44.26
exerçais,44.26
exerçait,44.26
exerçant,44.26
exerçassent,44.26
exerçons,44.26
exerçât,44.26
exfiltration,0.07
exfiltrer,0.00
exfiltré,0.00
exfoliant,0.00
exfolier,0.14
exfolions,0.14
exfoliée,0.14
exhala,10.81
exhalaient,10.81
exhalaison,1.69
exhalaisons,1.69
exhalait,10.81
exhalant,0.14
exhalation,0.00
exhale,10.81
exhalent,10.81
exhaler,10.81
exhaleraient,10.81
exhalâmes,10.81
exhalât,10.81
exhalé,10.81
exhalée,10.81
exhaussait,0.47
exhausse,0.47
exhaussement,0.07
exhausser,0.47
exhaussé,0.47
exhaussée,0.47
exhaustif,0.54
exhaustifs,0.54
exhaustion,0.34
exhaustive,0.54
exhaustivement,0.14
exhaustivité,0.07
exhiba,13.31
exhibai,13.31
exhibaient,13.31
exhibais,13.31
exhibait,13.31
exhibant,13.31
exhibe,13.31
exhibent,13.31
exhiber,13.31
exhibera,13.31
exhiberait,13.31
exhiberas,13.31
exhibez,13.31
exhibions,13.31
exhibition,2.77
exhibitionnisme,0.81
exhibitionniste,1.55
exhibitionnistes,1.55
exhibitions,2.77
exhibé,13.31
exhibée,13.31
exhibées,13.31
exhibés,13.31
exhorta,3.51
exhortai,3.51
exhortaient,3.51
exhortais,3.51
exhortait,3.51
exhortant,3.51
exhortation,1.69
exhortations,1.69
exhorte,3.51
exhortent,3.51
exhorter,3.51
exhortions,3.51
exhortons,3.51
exhortâmes,3.51
exhorté,3.51
exhuma,3.85
exhumaient,3.85
exhumais,3.85
exhumait,3.85
exhumant,3.85
exhumation,0.27
exhume,3.85
exhumer,3.85
exhumera,3.85
exhumeront,3.85
exhumé,3.85
exhumée,3.85
exhumées,3.85
exhumés,3.85
exige,60.07
exigea,60.07
exigeai,60.07
exigeaient,60.07
exigeais,60.07
exigeait,60.07
exigeant,7.84
exigeante,7.84
exigeantes,7.84
exigeants,7.84
exigeassent,60.07
exigence,17.36
exigences,17.36
exigent,60.07
exigeons,60.07
exiger,60.07
exigera,60.07
exigerai,60.07
exigeraient,60.07
exigerais,60.07
exigerait,60.07
exigerez,60.07
exigeriez,60.07
exigerions,60.07
exigerons,60.07
exigeront,60.07
exiges,60.07
exigez,60.07
exigible,0.07
exigiez,60.07
exigu,4.66
exigus,4.66
exiguë,4.66
exiguës,4.66
exiguïté,1.76
exigèrent,60.07
exigé,60.07
exigée,60.07
exigées,60.07
exigés,60.07
exil,13.99
exila,4.32
exilaient,4.32
exilait,4.32
exilant,4.32
exile,4.32
exilent,4.32
exiler,4.32
exiles,4.32
exilez,4.32
exils,13.99
exilât,4.32
exilé,4.32
exilée,4.32
exilées,4.32
exilés,4.32
exista,148.18
existai,148.18
existaient,148.18
existais,148.18
existait,148.18
existant,2.03
existante,2.03
existantes,2.03
existants,2.03
existe,148.18
existence,97.36
existences,97.36
existent,148.18
existentialisme,0.61
existentialiste,0.20
existentialistes,0.20
existentiel,0.88
existentielle,0.88
existentielles,0.88
exister,148.18
existera,148.18
existerai,148.18
existeraient,148.18
existerais,148.18
existerait,148.18
existeras,148.18
existeriez,148.18
existerions,148.18
existerons,148.18
existeront,148.18
existes,148.18
existez,148.18
existiez,148.18
existions,148.18
existons,148.18
existât,148.18
existèrent,148.18
existé,148.18
existée,148.18
existés,148.18
exit,0.34
exo,0.27
exobiologie,0.00
exocet,0.00
exode,4.53
exodes,4.53
exogamie,0.41
exogamique,0.27
exogène,0.00
exonérait,0.20
exonération,0.00
exonérer,0.20
exonérera,0.20
exonérées,0.20
exophtalmique,0.07
exorable,0.14
exorbitaient,0.81
exorbitait,0.81
exorbitant,2.30
exorbitante,2.30
exorbitantes,2.30
exorbitants,2.30
exorbiter,0.81
exorbité,2.84
exorbitées,0.81
exorbités,0.81
exorcisa,2.70
exorcisait,2.70
exorcisant,2.70
exorcise,2.70
exorcisent,2.70
exorciser,2.70
exorciserait,2.70
exorcisez,2.70
exorcisions,2.70
exorcisme,1.82
exorcismes,1.82
exorciste,0.14
exorcistes,0.14
exorcisé,2.70
exorcisée,2.70
exorcisées,2.70
exorcisés,2.70
exorde,0.54
exordes,0.54
exos,0.27
exosphère,0.00
exosquelette,0.00
exostose,0.00
exostoses,0.00
exothermique,0.00
exotique,8.99
exotiquement,0.07
exotiques,8.99
exotisme,2.77
expansible,0.00
expansif,1.35
expansifs,1.35
expansion,2.50
expansionnisme,0.07
expansionniste,0.00
expansionnistes,0.07
expansive,1.35
expansives,1.35
expansé,0.07
expatriait,0.81
expatriation,0.07
expatrier,0.81
expatrièrent,0.81
expatrié,0.81
expatriée,0.81
expatriés,0.14
expectatif,0.07
expectation,0.00
expectative,1.01
expectatives,1.01
expectora,0.41
expectorant,0.00
expectoration,0.27
expectorer,0.41
expectoré,0.41
expectorées,0.41
expert,6.15
expert-comptable,0.20
experte,6.15
expertement,0.07
expertes,6.15
expertisaient,0.47
expertisait,0.47
expertisant,0.47
expertise,0.68
expertiser,0.47
expertises,0.68
experts,6.15
expiaient,2.30
expiait,2.30
expiant,2.30
expiation,0.88
expiatoire,0.95
expiatoires,0.95
expiatrice,0.07
expie,2.30
expier,2.30
expieras,2.30
expira,4.59
expirais,4.59
expirait,4.59
expirant,0.41
expirante,0.41
expirantes,0.41
expiration,1.28
expirations,1.28
expire,4.59
expirent,4.59
expirer,4.59
expirera,4.59
expirerait,4.59
expirez,4.59
expirons,4.59
expiré,4.59
expirée,4.59
expirés,4.59
expié,2.30
expiée,2.30
expiés,2.30
explicable,1.42
explicables,1.42
explicatif,1.15
explicatifs,1.15
explication,46.28
explications,46.28
explicative,1.15
explicatives,1.15
explicitant,0.68
explicite,2.16
explicitement,1.55
expliciter,0.68
explicites,2.16
expliqua,233.92
expliquai,233.92
expliquaient,233.92
expliquais,233.92
expliquait,233.92
expliquant,233.92
explique,233.92
expliquent,233.92
expliquer,233.92
expliquera,233.92
expliquerai,233.92
expliqueraient,233.92
expliquerais,233.92
expliquerait,233.92
expliqueras,233.92
expliquerez,233.92
expliqueriez,233.92
expliquerons,233.92
expliqueront,233.92
expliques,233.92
expliquez,233.92
expliquiez,233.92
expliquions,233.92
expliquons,233.92
expliquâmes,233.92
expliquât,233.92
expliquèrent,233.92
expliqué,233.92
expliquée,233.92
expliquées,233.92
expliqués,233.92
exploit,15.61
exploita,11.15
exploitable,0.41
exploitables,0.41
exploitai,11.15
exploitaient,11.15
exploitais,11.15
exploitait,11.15
exploitant,0.14
exploitante,0.41
exploitants,0.41
exploitation,6.82
exploitations,6.82
exploite,11.15
exploitent,11.15
exploiter,11.15
exploitera,11.15
exploiterais,11.15
exploiterait,11.15
exploiteront,11.15
exploites,11.15
exploiteur,1.22
exploiteurs,1.22
exploiteuses,1.22
exploitez,11.15
exploitions,11.15
exploitons,11.15
exploits,15.61
exploitât,11.15
exploitèrent,11.15
exploité,11.15
exploitée,11.15
exploitées,11.15
exploités,11.15
explora,12.03
explorai,12.03
exploraient,12.03
explorais,12.03
explorait,12.03
explorant,12.03
explorateur,0.95
explorateurs,0.95
exploration,4.53
explorations,4.53
exploratoire,0.07
exploratoires,0.07
exploratrice,0.95
exploratrices,0.95
explore,12.03
explorent,12.03
explorer,12.03
explorera,12.03
explorerai,12.03
explorerez,12.03
explorerons,12.03
exploreur,0.00
explorez,12.03
explorions,12.03
explorons,12.03
explorèrent,12.03
exploré,12.03
explorée,12.03
explorées,12.03
explorés,12.03
explosa,24.05
explosai,24.05
explosaient,24.05
explosais,24.05
explosait,24.05
explosant,24.05
explose,24.05
explosent,24.05
exploser,24.05
explosera,24.05
exploserai,24.05
exploseraient,24.05
exploserais,24.05
exploserait,24.05
exploseras,24.05
exploserez,24.05
exploseront,24.05
exploses,24.05
exploseur,0.07
explosez,24.05
explosif,2.77
explosifs,2.77
explosion,25.68
explosions,24.05
explosive,2.77
explosives,2.77
explosons,24.05
explosât,24.05
explosèrent,24.05
explosé,24.05
explosée,24.05
explosées,24.05
explosés,24.05
explétif,0.07
explétive,0.07
expo,0.54
exponentiel,0.20
exponentielle,0.20
exponentiellement,0.00
exponentielles,0.20
export,0.20
exporta,0.88
exportaient,0.88
exportant,0.88
exportateur,0.14
exportateurs,0.14
exportation,1.96
exportations,1.96
exporte,0.88
exporter,0.88
exportera,0.88
exporterons,0.88
exportez,0.88
exports,0.20
exporté,0.88
exportée,0.88
exportées,0.88
exportés,0.88
expos,0.54
exposa,38.18
exposai,38.18
exposaient,38.18
exposais,38.18
exposait,38.18
exposant,0.14
expose,38.18
exposent,38.18
exposer,38.18
exposera,38.18
exposerai,38.18
exposerais,38.18
exposerait,38.18
exposerez,38.18
exposerions,38.18
exposeront,38.18
exposes,38.18
exposez,38.18
exposiez,38.18
exposition,13.99
expositions,13.99
exposons,38.18
exposâmes,38.18
exposèrent,38.18
exposé,38.18
exposée,38.18
exposées,38.18
exposés,38.18
express,1.28
expresse,26.22
expresses,26.22
expressif,2.09
expressifs,2.09
expression,76.89
expressionnisme,0.14
expressionniste,0.20
expressionnistes,0.20
expressions,76.89
expressive,2.09
expressivement,0.07
expressives,2.09
expressément,1.55
exprima,72.64
exprimable,0.00
exprimai,72.64
exprimaient,72.64
exprimais,72.64
exprimait,72.64
exprimant,72.64
exprime,72.64
expriment,72.64
exprimer,72.64
exprimera,72.64
exprimerai,72.64
exprimerais,72.64
exprimerait,72.64
exprimeras,72.64
exprimerez,72.64
exprimeront,72.64
exprimes,72.64
exprimez,72.64
exprimiez,72.64
exprimions,72.64
exprimons,72.64
exprimât,72.64
exprimèrent,72.64
exprimé,72.64
exprimée,72.64
exprimées,72.64
exprimés,72.64
expropria,0.34
expropriation,0.41
expropriations,0.41
exproprie,0.34
exproprier,0.34
exproprierait,0.34
exproprié,0.34
expropriée,0.34
expropriées,0.34
expropriés,0.34
exprès,26.22
expulsa,8.24
expulsai,8.24
expulsaient,8.24
expulsais,8.24
expulsait,8.24
expulsant,8.24
expulse,8.24
expulsent,8.24
expulser,8.24
expulsera,8.24
expulserai,8.24
expulserait,8.24
expulseront,8.24
expulsez,8.24
expulsion,1.76
expulsions,1.76
expulsive,0.00
expulsons,8.24
expulsât,8.24
expulsé,8.24
expulsée,8.24
expulsées,8.24
expulsés,8.24
expurgeait,0.81
expurger,0.81
expurgera,0.81
expurgé,0.81
expurgée,0.81
expurgés,0.81
expédia,23.78
expédiai,23.78
expédiaient,23.78
expédiais,23.78
expédiait,23.78
expédiant,23.78
expédie,23.78
expédient,2.64
expédientes,0.34
expédients,2.64
expédier,23.78
expédiera,23.78
expédierai,23.78
expédierait,23.78
expédieras,23.78
expédieriez,23.78
expédierons,23.78
expédieront,23.78
expédies,23.78
expédiez,23.78
expédions,23.78
expéditeur,0.20
expéditeurs,0.20
expéditif,2.03
expéditifs,2.03
expédition,15.14
expéditionnaire,2.77
expéditionnaires,2.77
expéditions,15.14
expéditive,2.03
expéditives,2.03
expéditrice,1.01
expédié,23.78
expédiée,23.78
expédiées,23.78
expédiés,23.78
expérience,58.72
expériences,58.72
expérimenta,2.97
expérimentai,2.97
expérimentaient,2.97
expérimentais,2.97
expérimentait,2.97
expérimental,1.01
expérimentale,1.01
expérimentalement,0.07
expérimentales,1.01
expérimentant,2.97
expérimentateur,0.07
expérimentation,2.91
expérimentations,2.91
expérimentaux,1.01
expérimente,2.97
expérimentent,2.97
expérimenter,2.97
expérimenteras,2.97
expérimentez,2.97
expérimentiez,2.97
expérimentons,2.97
expérimenté,2.97
expérimentée,2.97
expérimentées,2.97
expérimentés,2.97
exquis,17.36
exquise,17.36
exquises,17.36
exsangue,4.19
exsangues,4.19
exsudaient,0.41
exsudait,0.41
exsudant,0.41
exsudat,0.07
exsudation,0.00
exsude,0.41
exsuder,0.41
exsudé,0.41
extase,11.55
extases,11.55
extasia,7.30
extasiaient,7.30
extasiais,7.30
extasiait,7.30
extasiant,0.14
extasiantes,0.14
extasie,7.30
extasient,7.30
extasier,7.30
extasieront,7.30
extasiez,7.30
extasions,7.30
extasiât,7.30
extasièrent,7.30
extasié,7.30
extasiée,7.30
extasiées,7.30
extasiés,7.30
extatique,1.22
extatiquement,0.14
extatiques,1.22
extenseur,0.14
extenseurs,0.14
extensible,0.61
extensibles,0.61
extension,2.77
extensions,2.77
extensive,0.00
extermina,4.05
exterminaient,4.05
exterminais,4.05
exterminait,4.05
exterminant,4.05
exterminateur,0.88
exterminateurs,0.88
extermination,1.08
exterminations,1.08
exterminatrice,0.88
exterminatrices,0.88
extermine,4.05
exterminent,4.05
exterminer,4.05
exterminera,4.05
exterminerait,4.05
exterminerons,4.05
extermineront,4.05
exterminez,4.05
exterminions,4.05
exterminons,4.05
exterminé,4.05
exterminée,4.05
exterminées,4.05
exterminés,4.05
externalité,0.00
externat,0.07
externe,0.88
externes,0.88
exterritorialité,0.07
extincteur,0.20
extincteurs,0.20
extinction,3.65
extinctrice,0.00
extirpa,10.07
extirpaient,10.07
extirpais,10.07
extirpait,10.07
extirpant,10.07
extirpation,0.00
extirpe,10.07
extirpent,10.07
extirper,10.07
extirpera,10.07
extirperai,10.07
extirperais,10.07
extirperait,10.07
extirpé,10.07
extirpée,10.07
extirpées,10.07
extirpés,10.07
extorquai,2.03
extorquais,2.03
extorquait,2.03
extorque,2.03
extorquent,2.03
extorquer,2.03
extorqueur,0.00
extorquez,2.03
extorquèrent,2.03
extorqué,2.03
extorquée,2.03
extorquées,2.03
extorqués,2.03
extorsion,0.14
extorsions,0.14
extra,1.42
extra-dry,0.07
extra-fin,0.34
extra-fins,0.34
extra-fort,0.20
extra-forte,0.20
extra-lucide,0.20
extra-lucides,0.20
extra-muros,0.07
extra-sensoriel,0.00
extra-sensorielle,0.00
extra-souples,0.07
extra-terrestre,0.27
extra-terrestres,0.27
extra-utérin,0.00
extra-utérine,0.00
extraconjugal,0.07
extraconjugale,0.07
extraconjugales,0.07
extraconjugaux,0.07
extracorporelle,0.00
extracteur,0.00
extracteurs,0.00
extraction,1.42
extractions,1.42
extractive,0.00
extradaient,0.20
extrade,0.20
extrader,0.20
extradition,0.14
extradé,0.20
extradée,0.07
extraforte,0.00
extragalactique,0.00
extraient,13.24
extraira,13.24
extrairai,13.24
extraire,13.24
extrairons,13.24
extrairont,13.24
extrais,13.24
extrait,13.24
extraite,13.24
extraites,13.24
extraits,13.24
extralucide,0.07
extralucides,0.07
extraordinaire,42.84
extraordinairement,8.51
extraordinaires,42.84
extrapolant,0.34
extrapolation,0.27
extrapolations,0.27
extrapole,0.34
extrapolent,0.34
extrapoler,0.34
extrapolez,0.34
extrapolons,0.34
extrapolé,0.34
extrapolée,0.34
extrapolées,0.34
extras,1.55
extrascolaire,0.00
extrascolaires,0.00
extrasensoriel,0.00
extrasensorielle,0.00
extrasensoriels,0.00
extrasystole,0.00
extraterrestre,0.41
extraterrestres,0.41
extraterritoriale,0.00
extravagance,3.78
extravagances,3.78
extravagant,6.55
extravagante,6.55
extravagantes,6.55
extravagants,6.55
extravaguait,0.27
extravague,0.27
extravaguer,0.27
extravagué,0.27
extravasation,0.00
extraverti,0.00
extravertie,0.00
extravéhiculaire,0.00
extrayaient,13.24
extrayait,13.24
extrayant,13.24
extrayez,13.24
extrayions,13.24
extroverti,0.00
extrovertie,0.00
extrusion,0.00
extrémisme,0.20
extrémiste,0.61
extrémistes,0.61
extrémité,27.09
extrémités,27.09
extrême,45.54
extrême-onction,1.62
extrême-orient,0.07
extrême-orientale,0.07
extrêmement,16.96
extrêmes,45.54
extrêmes-onctions,1.62
exténua,3.18
exténuait,3.18
exténuant,1.49
exténuante,1.49
exténuantes,1.49
exténuants,1.49
exténuation,0.00
exténue,3.18
exténuement,0.27
exténuent,3.18
exténuer,3.18
exténuerait,3.18
exténué,3.18
exténuée,3.18
exténuées,3.18
exténués,3.18
extérieur,29.86
extérieure,29.86
extérieurement,0.81
extérieures,29.86
extérieurs,29.86
extériorisa,1.15
extériorisaient,1.15
extériorisait,1.15
extériorisation,0.00
extériorise,1.15
extérioriser,1.15
extériorisez,1.15
extériorisé,1.15
extériorisés,1.15
extériorité,0.14
exubérance,3.99
exubérances,3.99
exubérant,2.77
exubérante,2.77
exubérantes,2.77
exubérants,2.77
exulta,4.26
exultai,4.26
exultaient,4.26
exultais,4.26
exultait,4.26
exultant,0.61
exultante,0.61
exultantes,0.61
exultants,0.61
exultation,0.68
exulte,4.26
exultent,4.26
exulter,4.26
exultons,4.26
exultèrent,4.26
exutoire,0.54
exutoires,0.54
exècre,3.18
exècrent,3.18
exécra,3.18
exécrable,2.16
exécrables,2.16
exécrais,3.18
exécrait,3.18
exécration,1.28
exécrations,1.28
exécrer,3.18
exécré,3.18
exécrée,3.18
exécrées,3.18
exécrés,3.18
exécuta,37.77
exécutai,37.77
exécutaient,37.77
exécutais,37.77
exécutait,37.77
exécutant,1.15
exécutants,1.15
exécute,37.77
exécutent,37.77
exécuter,37.77
exécutera,37.77
exécuterai,37.77
exécuteraient,37.77
exécuterais,37.77
exécuterait,37.77
exécuteras,37.77
exécuterez,37.77
exécuteriez,37.77
exécuterons,37.77
exécuteront,37.77
exécutes,37.77
exécuteur,0.88
exécuteurs,0.88
exécutez,37.77
exécutiez,37.77
exécutif,1.62
exécutifs,1.62
exécution,23.51
exécutions,23.51
exécutive,1.62
exécutoire,0.14
exécutoires,0.14
exécutons,37.77
exécutrice,0.88
exécutèrent,37.77
exécuté,37.77
exécutée,37.77
exécutées,37.77
exécutés,37.77
exégèse,0.61
exégèses,0.61
exégète,0.54
exégètes,0.54
eye-liner,0.27
eyeliner,0.00
eûmes,12800.81
eût,12800.81
eûtes,6426.49
f,7.09
fa,1.08
fabiens,0.07
fable,9.80
fables,9.80
fabliau,0.41
fabliaux,0.41
fabricant,3.45
fabricante,3.45
fabricantes,3.45
fabricants,3.45
fabrication,7.97
fabrications,7.97
fabriqua,47.57
fabriquai,47.57
fabriquaient,47.57
fabriquais,47.57
fabriquait,47.57
fabriquant,47.57
fabrique,7.03
fabriquent,47.57
fabriquer,47.57
fabriquera,47.57
fabriquerai,47.57
fabriquerais,47.57
fabriquerait,47.57
fabriquerez,47.57
fabriquerons,47.57
fabriqueront,47.57
fabriques,7.03
fabriquez,47.57
fabriquiez,47.57
fabriquions,47.57
fabriquons,47.57
fabriquèrent,47.57
fabriqué,47.57
fabriquée,47.57
fabriquées,47.57
fabriqués,47.57
fabulateur,0.07
fabulation,0.41
fabulations,0.41
fabulatrice,0.07
fabule,0.34
fabuler,0.34
fabuleuse,17.50
fabuleusement,0.74
fabuleuses,17.50
fabuleux,17.50
fabulez,0.34
fabuliste,0.07
fabulé,0.34
fac,2.36
fac-similé,0.07
fac-similés,0.34
face,270.88
face-à-face,0.47
face-à-main,0.54
faces,270.88
faces-à-main,0.07
facette,3.18
facettes,3.18
facettés,0.07
facho,0.34
fachos,0.34
facial,0.54
faciale,0.54
faciales,0.54
faciaux,0.54
facile,98.65
facilement,37.03
faciles,98.65
facilita,12.57
facilitaient,12.57
facilitait,12.57
facilitant,12.57
facilitateur,0.00
facilitation,0.00
facilite,12.57
facilitent,12.57
faciliter,12.57
facilitera,12.57
faciliterai,12.57
faciliteraient,12.57
faciliterais,12.57
faciliterait,12.57
faciliteront,12.57
facilitez,12.57
facilitons,12.57
facilité,12.57
facilitée,12.57
facilitées,12.57
facilités,12.57
faciès,2.09
faconde,1.62
facs,2.36
facteur,14.32
facteurs,14.32
factice,3.65
factices,3.65
factieux,0.07
faction,4.73
factionnaire,1.69
factionnaires,1.69
factions,4.73
factor,0.00
factorielle,0.14
factorielles,0.14
factorisation,0.00
factoriser,0.00
factotum,1.15
factotums,1.15
factrice,14.32
factuel,0.00
factuelles,0.00
factuels,0.00
factum,0.34
factums,0.34
facturation,0.07
facture,8.72
facturent,0.14
facturer,0.14
facturera,0.14
facturerait,0.14
factures,8.72
facturette,0.00
facturez,0.14
facturier,0.14
facturière,0.14
facturons,0.14
facturé,0.14
facturée,0.14
facturées,0.14
facturés,0.14
facultatif,0.47
facultatifs,0.47
facultative,0.47
faculté,17.30
facultés,17.30
facétie,1.96
facéties,1.96
facétieuse,1.49
facétieusement,0.34
facétieuses,1.49
facétieux,1.49
fada,0.47
fadaise,1.49
fadaises,1.49
fadas,0.68
fadasse,1.08
fadasses,1.08
fade,14.93
fadement,0.07
fadent,1.76
fader,1.76
faderas,1.76
fades,14.93
fadette,0.47
fadeur,1.82
fadeurs,1.82
fading,0.07
fado,0.00
fadé,1.76
fadée,0.34
fadés,1.76
faena,0.07
faf,0.88
fafiot,0.74
fafiots,0.74
fafs,0.88
fagne,0.34
fagnes,0.34
fagot,10.68
fagotage,0.07
fagotait,1.15
fagotant,1.15
fagote,1.15
fagoter,1.15
fagotiers,0.07
fagotin,0.27
fagotins,0.27
fagots,10.68
fagoté,1.15
fagotée,1.15
fagotées,1.15
fagotés,1.15
fahrenheit,0.07
faiblard,1.76
faiblarde,1.76
faiblards,1.76
faible,53.65
faiblement,16.89
faibles,53.65
faiblesse,31.62
faiblesses,31.62
faibli,0.00
faiblir,7.03
faiblira,7.03
faiblirent,7.03
faiblis,7.03
faiblissaient,7.03
faiblissais,7.03
faiblissait,7.03
faiblissant,7.03
faiblissante,0.07
faiblissantes,0.07
faiblisse,7.03
faiblissent,7.03
faiblissez,7.03
faiblissions,7.03
faiblit,7.03
faiblît,7.03
faignant,0.20
faignante,0.00
faignants,0.00
faillait,1.96
faille,9.59
failles,9.59
failli,0.68
faillibilité,0.07
faillibilités,0.07
faillible,0.34
faillibles,0.34
faillie,0.07
faillies,0.07
faillir,43.65
faillirai,43.65
faillirent,43.65
faillis,0.41
faillit,43.65
faillite,7.77
faillites,7.77
faillîmes,43.65
faim,75.95
faims,75.95
faine,0.07
fainéant,1.89
fainéantais,0.34
fainéantant,0.34
fainéante,1.89
fainéanter,0.34
fainéantes,1.89
fainéantise,0.34
fainéants,1.89
fair-play,0.20
faire,5328.99
faire-part,3.04
faire-valoir,0.68
fais,5328.99
faisabilité,0.00
faisable,0.95
faisaient,5328.99
faisais,5328.99
faisait,5328.99
faisan,4.12
faisander,0.41
faisanderie,0.27
faisandé,0.41
faisandée,0.41
faisandées,0.41
faisandés,1.15
faisane,4.12
faisans,4.12
faisant,5328.99
faisceau,10.00
faisceaux,10.00
faiseur,3.24
faiseurs,3.24
faiseuse,3.24
faiseuses,3.24
faisiez,5328.99
faisions,5328.99
faisons,5328.99
fait,5328.99
fait-divers,0.20
fait-tout,0.74
faite,5328.99
faites,5328.99
faitout,0.14
faitouts,0.14
faits,5328.99
faits-divers,0.07
faix,0.68
fakir,1.22
fakirs,1.22
falaise,20.68
falaises,20.68
falbala,1.55
falbalas,1.55
falciforme,0.07
falerne,0.07
fallacieuse,2.30
fallacieusement,0.20
fallacieuses,2.30
fallacieux,2.30
fallait,1250.41
falloir,1250.41
fallu,1250.41
fallut,1250.41
fallût,1250.41
falot,1.76
falote,1.76
falotes,1.76
falots,1.76
falsifiaient,1.35
falsifiais,1.35
falsifiait,1.35
falsifiant,1.35
falsification,0.27
falsifient,1.35
falsifier,1.35
falsifiez,1.35
falsifié,1.35
falsifiée,1.35
falsifiées,1.35
falsifiés,1.35
faluche,0.14
falzar,1.01
falzars,1.01
fameuse,53.11
fameusement,0.07
fameuses,53.11
fameux,53.11
familial,32.84
familiale,32.84
familiales,32.84
familialiste,0.07
familiarisa,2.36
familiarisaient,2.36
familiarisais,2.36
familiarisait,2.36
familiarisant,2.36
familiarise,2.36
familiarisent,2.36
familiariser,2.36
familiariserez,2.36
familiarisez,2.36
familiarisé,2.36
familiarisée,2.36
familiarisés,2.36
familiarité,7.30
familiarités,7.30
familiaux,32.84
familier,47.91
familiers,47.91
familistère,0.07
familière,47.91
familièrement,2.09
familières,47.91
famille,274.39
familles,274.39
famine,6.76
famines,6.76
famulus,0.14
famé,1.49
famée,1.49
famées,1.49
famélique,2.57
faméliques,2.57
famés,1.49
fan,2.91
fan-club,0.14
fana,0.20
fanaient,5.54
fanait,5.54
fanal,3.24
fanant,5.54
fanas,0.20
fanatique,2.50
fanatiquement,0.34
fanatiques,2.50
fanatisait,0.81
fanatise,0.81
fanatiser,0.81
fanatisme,2.84
fanatismes,2.84
fanatisé,0.81
fanatisés,0.81
fanaux,3.24
fanchon,0.07
fandango,0.00
fane,1.01
fanent,5.54
faner,5.54
fanera,5.54
faneraient,5.54
fanerait,5.54
faneras,5.54
fanerions,5.54
faneront,5.54
fanes,1.01
faneuse,0.27
faneuses,0.27
fanez,5.54
fanfan,0.00
fanfare,5.27
fanfares,5.27
fanfaron,1.22
fanfaronna,0.74
fanfaronnade,0.74
fanfaronnades,0.74
fanfaronnaient,0.74
fanfaronnait,0.74
fanfaronnant,0.74
fanfaronne,1.22
fanfaronner,0.74
fanfaronnes,1.22
fanfaronné,0.74
fanfarons,1.22
fanfreluche,1.42
